"shows_names","shows_url"
"Stalker","http://www.tv.com/shows/stalker/"
"Dexter's Laboratory","http://www.tv.com/shows/dexters-laboratory/"
"Dog with a Blog","http://www.tv.com/shows/dog-with-a-blog/"
"Dog Whisperer","http://www.tv.com/shows/dog-whisperer/"
"Property Brothers","http://www.tv.com/shows/property-brothers/"
"A.N.T. Farm","http://www.tv.com/shows/ant-farm/"
"Samurai Jack","http://www.tv.com/shows/samurai-jack/"
"Good Luck Charlie","http://www.tv.com/shows/good-luck-charlie/"
"South of Nowhere","http://www.tv.com/shows/south-of-nowhere/"
"Freaks and Geeks","http://www.tv.com/shows/freaks-and-geeks/"
"Caprica","http://www.tv.com/shows/caprica/"
"Franklin","http://www.tv.com/shows/franklin/"
"The X Factor (UK)","http://www.tv.com/shows/the-x-factor-uk/"
"As Time Goes By","http://www.tv.com/shows/as-time-goes-by/"
"Kung Fu","http://www.tv.com/shows/kung-fu/"
"Top of the Pops (UK)","http://www.tv.com/shows/top-of-the-pops-uk/"
"SportsNation","http://www.tv.com/shows/sportsnation/"
"Maverick","http://www.tv.com/shows/maverick/"
"Monsters Inside Me","http://www.tv.com/shows/monsters-inside-me/"
"Tyler Perry's For Better or Worse","http://www.tv.com/shows/tyler-perrys-for-better-or-worse/"
"Naked City","http://www.tv.com/shows/naked-city/"
"Say Yes to the Dress: Atlanta","http://www.tv.com/shows/say-yes-to-the-dress-atlanta/"
"Atlantis","http://www.tv.com/shows/atlantis-2013/"
"Lucky Dog","http://www.tv.com/shows/lucky-dog/"
"My Name Is Earl","http://www.tv.com/shows/my-name-is-earl/"
"East Los High","http://www.tv.com/shows/east-los-high/"
"Teenage Mutant Ninja Turtles","http://www.tv.com/shows/teenage-mutant-ninja-turtles-2012/"
"Inside the Actors Studio","http://www.tv.com/shows/inside-the-actors-studio/"
"Beauty and the Beast","http://www.tv.com/shows/beauty-and-the-beast/"
"Home Improvement","http://www.tv.com/shows/home-improvement/"
"Rogue","http://www.tv.com/shows/rogue/"
"Power Rangers Samurai","http://www.tv.com/shows/power-rangers-samurai/"
"Living Single","http://www.tv.com/shows/living-single/"
"Tosh.0","http://www.tv.com/shows/tosh0/"
"Sanford and Son","http://www.tv.com/shows/sanford-and-son/"
"The Graham Norton Show","http://www.tv.com/shows/the-graham-norton-show/"
"Thundercats","http://www.tv.com/shows/thundercats/"
"The Tonight Show Starring Johnny Carson","http://www.tv.com/shows/the-tonight-show-starring-johnny-carson/"
"Ripper Street","http://www.tv.com/shows/ripper-street/"
"Coach","http://www.tv.com/shows/coach/"
"Step by Step","http://www.tv.com/shows/step-by-step/"
"The Lawrence Welk Show","http://www.tv.com/shows/the-lawrence-welk-show/"
"Lassie","http://www.tv.com/shows/lassie/"
"What Would You Do?","http://www.tv.com/shows/what-would-you-do/"
"The Mod Squad","http://www.tv.com/shows/the-mod-squad/"
"Taxicab Confessions","http://www.tv.com/shows/taxicab-confessions/"
"Vera","http://www.tv.com/shows/vera/"
"Hostages","http://www.tv.com/shows/hostages/"
"Miss Fisher's Murder Mysteries","http://www.tv.com/shows/miss-fishers-murder-mysteries/"
"Rake","http://www.tv.com/shows/rake-2013/"
"Simply Ming","http://www.tv.com/shows/simply-ming/"
"Mixology","http://www.tv.com/shows/mixology/"
"Drunk History","http://www.tv.com/shows/drunk-history/"
"Sanctuary","http://www.tv.com/shows/sanctuary/"
"Ally McBeal","http://www.tv.com/shows/ally-mcbeal/"
"The Bachelor","http://www.tv.com/shows/the-bachelor/"
"Hotel Erotica","http://www.tv.com/shows/hotel-erotica/"
"Waking the Dead","http://www.tv.com/shows/waking-the-dead/"
"Caillou","http://www.tv.com/shows/caillou/"
"Men at Work","http://www.tv.com/shows/men-at-work-2012/"
"Hustle","http://www.tv.com/shows/hustle/"
"Martin","http://www.tv.com/shows/martin/"
"MTV Cribs","http://www.tv.com/shows/mtv-cribs/"
"Cheaters","http://www.tv.com/shows/cheaters/"
"The Virginian","http://www.tv.com/shows/the-virginian/"
"What I Like About You","http://www.tv.com/shows/what-i-like-about-you/"
"The First 48","http://www.tv.com/shows/the-first-48/"
"The Lone Ranger","http://www.tv.com/shows/the-lone-ranger/"
"Toddlers & Tiaras","http://www.tv.com/shows/toddlers-and-tiaras/"
"The Weakest Link (UK)","http://www.tv.com/shows/the-weakest-link-uk/"
"Nick Cannon Presents Wild 'N Out","http://www.tv.com/shows/nick-cannon-presents-wild-n-out/"
"Fantasy Island","http://www.tv.com/shows/fantasy-island/"
"Drawn Together","http://www.tv.com/shows/drawn-together/"
"Last of the Summer Wine","http://www.tv.com/shows/last-of-the-summer-wine/"
"The Spectacular Spider-Man","http://www.tv.com/shows/the-spectacular-spider-man/"
"All Grown Up!","http://www.tv.com/shows/all-grown-up/"
"Pardon the Interruption","http://www.tv.com/shows/pardon-the-interruption/"
"Broadchurch","http://www.tv.com/shows/broadchurch/"
"Lark Rise To Candleford","http://www.tv.com/shows/lark-rise-to-candleford/"
"Bachelor Pad","http://www.tv.com/shows/bachelor-pad/"
"The Inspector Lynley Mysteries","http://www.tv.com/shows/the-inspector-lynley-mysteries/"
"Baby Looney Tunes","http://www.tv.com/shows/baby-looney-tunes/"
"American Ninja Warrior","http://www.tv.com/shows/american-ninja-warrior/"
"Fantastic Four","http://www.tv.com/shows/fantastic-four-2006/"
"Hunter x Hunter","http://www.tv.com/shows/hunter-x-hunter/"
"Spider-Man: The New Animated Series","http://www.tv.com/shows/spider-man-the-new-animated-series/"
"Transformers Cybertron","http://www.tv.com/shows/transformers-cybertron/"
"Cake Boss: Next Great Baker","http://www.tv.com/shows/cake-boss-next-great-baker/"
"Hey Paula","http://www.tv.com/shows/hey-paula/"
"Bordertown","http://www.tv.com/shows/bordertown/"
"Super Soul Sunday","http://www.tv.com/shows/super-soul-sunday/"
"NOVA","http://www.tv.com/shows/nova/"
"Dallas","http://www.tv.com/shows/dallas/"
"Are You Afraid of the Dark?","http://www.tv.com/shows/are-you-afraid-of-the-dark/"
"Dollhouse","http://www.tv.com/shows/dollhouse/"
"Major","http://www.tv.com/shows/major/"
"Man vs. Wild","http://www.tv.com/shows/man-vs-wild/"
"True Life","http://www.tv.com/shows/true-life/"
"My Three Sons","http://www.tv.com/shows/my-three-sons/"
"Code Lyoko","http://www.tv.com/shows/code-lyoko/"
"Diagnosis Murder","http://www.tv.com/shows/diagnosis-murder/"
"Maron","http://www.tv.com/shows/maron/"
"The Facts of Life","http://www.tv.com/shows/the-facts-of-life/"
"Trailer Park Boys","http://www.tv.com/shows/trailer-park-boys/"
"MTV Unplugged","http://www.tv.com/shows/mtv-unplugged/"
"Invader ZIM","http://www.tv.com/shows/invader-zim/"
"Knight Rider","http://www.tv.com/shows/knight-rider-1982/"
"Lincoln Heights","http://www.tv.com/shows/lincoln-heights/"
"NYC 22","http://www.tv.com/shows/nyc-22/"
"Offspring","http://www.tv.com/shows/offspring/"
"Happy Endings","http://www.tv.com/shows/happy-endings-tv/"
"NYC 22","http://www.tv.com/shows/nyc-22/"
"Offspring","http://www.tv.com/shows/offspring/"
"Ben 10","http://www.tv.com/shows/ben-10/"
"In Plain Sight","http://www.tv.com/shows/in-plain-sight/"
"The Late Late Show with Craig Kilborn","http://www.tv.com/shows/the-late-late-show-with-craig-kilborn/"
"Girlfriends","http://www.tv.com/shows/girlfriends/"
"Make Room for Daddy","http://www.tv.com/shows/make-room-for-daddy/"
"Bobobo-bo Bo-bobo","http://www.tv.com/shows/bobobobo-bobobo/"
"Here Come the Brides","http://www.tv.com/shows/here-come-the-brides/"
"Locked Up Abroad","http://www.tv.com/shows/locked-up-abroad/"
"The Perry Como Show","http://www.tv.com/shows/the-perry-como-show/"
"The Surreal Life","http://www.tv.com/shows/the-surreal-life/"
"Project Runway","http://www.tv.com/shows/project-runway/"
"Total Divas","http://www.tv.com/shows/total-divas/"
"Review","http://www.tv.com/shows/review/"
"Franklin & Bash","http://www.tv.com/shows/franklin-and-bash/"
"Digimon: Digital Monsters","http://www.tv.com/shows/digimon-digital-monsters/"
"The 4400","http://www.tv.com/shows/the-4400/"
"Scott & Bailey","http://www.tv.com/shows/scott-and-bailey/"
"Project Runway","http://www.tv.com/shows/project-runway/"
"Barney and Friends","http://www.tv.com/shows/barney-and-friends/"
"Bunheads","http://www.tv.com/shows/bunheads/"
"The 4400","http://www.tv.com/shows/the-4400/"
"Ned's Declassified School Survival Guide","http://www.tv.com/shows/neds-declassified/"
"Lost in Space","http://www.tv.com/shows/lost-in-space/"
"Mr. Bean","http://www.tv.com/shows/mr-bean/"
"Batman Beyond","http://www.tv.com/shows/batman-beyond/"
"The Pretender","http://www.tv.com/shows/the-pretender/"
"Little Rascals","http://www.tv.com/shows/little-rascals/"
"American Dragon: Jake Long","http://www.tv.com/shows/american-dragon-jake-long/"
"Chelsea Lately","http://www.tv.com/shows/chelsea-lately/"
"Daria","http://www.tv.com/shows/daria/"
"Dr. G: Medical Examiner","http://www.tv.com/shows/dr-g-medical-examiner/"
"The Drew Carey Show","http://www.tv.com/shows/the-drew-carey-show/"
"Teen Titans Go!","http://www.tv.com/shows/teen-titans-go/"
"Laverne & Shirley","http://www.tv.com/shows/laverne-shirley/"
"The Pacific","http://www.tv.com/shows/the-pacific/"
"Super Sentai","http://www.tv.com/shows/super-sentai/"
"Chowder","http://www.tv.com/shows/chowder/"
"Doctors","http://www.tv.com/shows/doctors-uk/"
"True Justice","http://www.tv.com/shows/true-justice/"
"WKRP in Cincinnati","http://www.tv.com/shows/wkrp-in-cincinnati/"
"Route 66","http://www.tv.com/shows/route-66/"
"Simon & Simon","http://www.tv.com/shows/simon-simon/"
"Another World","http://www.tv.com/shows/another-world/"
"Corner Gas","http://www.tv.com/shows/corner-gas/"
"GMTV","http://www.tv.com/shows/gmtv/"
"Erotic Confessions","http://www.tv.com/shows/erotic-confessions/"
"The Ruth Rendell Mysteries","http://www.tv.com/shows/the-ruth-rendell-mysteries/"
"The District","http://www.tv.com/shows/the-district/"
"Ultimate Survival Alaska","http://www.tv.com/shows/ultimate-survival-alaska/"
"The Michael J. Fox Show","http://www.tv.com/shows/the-michael-j-fox-show/"
"Beware the Batman","http://www.tv.com/shows/beware-the-batman/"
"Betrayal","http://www.tv.com/shows/betrayal/"
"Cosmos: A Space-Time Odyssey","http://www.tv.com/shows/cosmos-a-space-time-odyssey/"
"Lidia's Italy","http://www.tv.com/shows/lidias-italy/"
"Blood Lad","http://www.tv.com/shows/blood-lad/"
"Beyond The Wormhole","http://www.tv.com/shows/beyond-the-wormhole/"
"Almost Royal","http://www.tv.com/shows/almost-royal/"
"Lidia's Italy","http://www.tv.com/shows/lidias-italy/"
"Beyond The Wormhole","http://www.tv.com/shows/beyond-the-wormhole/"
"Almost Royal","http://www.tv.com/shows/almost-royal/"
"Twisted","http://www.tv.com/shows/twisted/"
"Blue Water High","http://www.tv.com/shows/blue-water-high/"
"Copper","http://www.tv.com/shows/copper/"
"Steve Harvey","http://www.tv.com/shows/steve-harvey/"
"The Looney Tunes Show","http://www.tv.com/shows/the-looney-tunes-show/"
"Shake It Up","http://www.tv.com/shows/shake-it-up/"
"Spartacus: Vengeance","http://www.tv.com/shows/spartacus-vengeance/"
"Andromeda","http://www.tv.com/shows/andromeda/"
"Rescue Me","http://www.tv.com/shows/rescue-me/"
"Late Night with Jimmy Fallon","http://www.tv.com/shows/late-night-with-jimmy-fallon/"
"In The Flesh","http://www.tv.com/shows/in-the-flesh/"
"The Naked Brothers Band","http://www.tv.com/shows/the-naked-brothers-band/"
"The Montel Williams Show","http://www.tv.com/shows/the-montel-williams-show/"
"Comedy Central Roast","http://www.tv.com/shows/comedy-central-roast/"
"My Babysitter's A Vampire: The Series","http://www.tv.com/shows/my-babysitters-a-vampire-the-series/"
"Adventures of Superman","http://www.tv.com/shows/adventures-of-superman/"
"Pimp My Ride","http://www.tv.com/shows/pimp-my-ride/"
"Blue Water High","http://www.tv.com/shows/blue-water-high/"
"What's New Scooby-Doo?","http://www.tv.com/shows/whats-new-scooby-doo/"
"The Looney Tunes Show","http://www.tv.com/shows/the-looney-tunes-show/"
"Dalziel and Pascoe","http://www.tv.com/shows/dalziel-and-pascoe/"
"Satisfaction","http://www.tv.com/shows/satisfaction/"
"Doc","http://www.tv.com/shows/doc/"
"The Montel Williams Show","http://www.tv.com/shows/the-montel-williams-show/"
"Comedy Central Roast","http://www.tv.com/shows/comedy-central-roast/"
"Wild Kratts","http://www.tv.com/shows/wild-kratts/"
"G.I. Joe","http://www.tv.com/shows/gi-joe/"
"Adventures of Superman","http://www.tv.com/shows/adventures-of-superman/"
"Voyage to the Bottom of the Sea","http://www.tv.com/shows/voyage-to-the-bottom-of-the-sea/"
"Republic of Doyle","http://www.tv.com/shows/republic-of-doyle/"
"Shipping Wars","http://www.tv.com/shows/shipping-wars/"
"Mysteries at the Museum","http://www.tv.com/shows/mysteries-at-the-museum/"
"Jack Hanna's Animal Adventures","http://www.tv.com/shows/jack-hannas-animal-adventures/"
"Saved by the Bell: The College Years","http://www.tv.com/shows/saved-by-the-bell-the-college-years/"
"The Arsenio Hall Show","http://www.tv.com/shows/arsenio-hall-show/"
"Aqua TV Show Show","http://www.tv.com/shows/aqua-tv-show-show/"
"The Bletchley Circle","http://www.tv.com/shows/the-bletchley-circle/"
"Extreme Engineering","http://www.tv.com/shows/extreme-engineering/"
"World's Wildest Police Videos","http://www.tv.com/shows/worlds-wildest-police-videos/"
"Strong Medicine","http://www.tv.com/shows/strong-medicine/"
"Saving Hope","http://www.tv.com/shows/saving-hope/"
"Sonny with a Chance","http://www.tv.com/shows/sonny-with-a-chance/"
"V","http://www.tv.com/shows/v-abc/"
"Disney's Mickey Mouse Clubhouse","http://www.tv.com/shows/disneys-mickey-mouse-clubhouse/"
"The Steve Harvey Show","http://www.tv.com/shows/the-steve-harvey-show/"
"The Big Valley","http://www.tv.com/shows/the-big-valley/"
"Kung Fu Panda Legends of Awesomeness","http://www.tv.com/shows/kung-fu-panda-legends-of-awesomeness/"
"Rawhide","http://www.tv.com/shows/rawhide/"
"Codename: Kids Next Door","http://www.tv.com/shows/codename-kids-next-door/"
"The Rockford Files","http://www.tv.com/shows/the-rockford-files/"
"Ben 10: Ultimate Alien","http://www.tv.com/shows/ben-10-ultimate-alien/"
"Jane by Design","http://www.tv.com/shows/jane-by-design/"
"Family Feud","http://www.tv.com/shows/family-feud/"
"The Girls Next Door","http://www.tv.com/shows/the-girls-next-door/"
"Tales from the Crypt (1996)","http://www.tv.com/shows/tales-from-the-crypt/"
"The Donna Reed Show","http://www.tv.com/shows/the-donna-reed-show/"
"Scooby-Doo","http://www.tv.com/shows/scooby-doo/"
"The Donna Reed Show","http://www.tv.com/shows/the-donna-reed-show/"
"Wonder Woman","http://www.tv.com/shows/wonder-woman/"
"Tell Me You Love Me","http://www.tv.com/shows/tell-me-you-love-me/"
"The Ren & Stimpy Show","http://www.tv.com/shows/the-ren-and-stimpy-show/"
"Kamen Rider","http://www.tv.com/shows/kamen-rider/"
"MXC: Most Extreme Elimination Challenge","http://www.tv.com/shows/mxc-most-extreme-elimination-challenge/"
"The Jack Benny Program","http://www.tv.com/shows/the-jack-benny-program/"
"Kourtney & Kim Take New York","http://www.tv.com/shows/kourtney-and-kim-take-new-york/"
"Dragon Booster","http://www.tv.com/shows/dragon-booster/"
"Doctor's Diary","http://www.tv.com/shows/doctors-diary/"
"Eastwick","http://www.tv.com/shows/eastwick/"
"Bomb Girls","http://www.tv.com/shows/bomb-girls/"
"Katie","http://www.tv.com/shows/katie/"
"Celebrity Wife Swap","http://www.tv.com/shows/celebrity-wife-swap-2011/"
"Barnaby Jones","http://www.tv.com/shows/barnaby-jones/"
"Design on a Dime","http://www.tv.com/shows/design-on-a-dime/"
"Mickey Mouse","http://www.tv.com/shows/mickey-mouse/"
"VeggieTales","http://www.tv.com/shows/veggietales/"
"The Half Hour","http://www.tv.com/shows/the-half-hour/"
"Sean Saves the World","http://www.tv.com/shows/sean-saves-the-world/"
"Goosebumps","http://www.tv.com/shows/goosebumps/"
"Smash","http://www.tv.com/shows/smash/"
"Passions","http://www.tv.com/shows/passions/"
"Being Human (UK)","http://www.tv.com/shows/being-human-uk/"
"What Not To Wear","http://www.tv.com/shows/what-not-to-wear/"
"Eastbound & Down","http://www.tv.com/shows/eastbound-and-down/"
"River Monsters","http://www.tv.com/shows/river-monsters/"
"Moesha","http://www.tv.com/shows/moesha/"
"Everwood","http://www.tv.com/shows/everwood/"
"As The World Turns","http://www.tv.com/shows/as-the-world-turns/"
"Ben 10: Alien Force","http://www.tv.com/shows/ben-10-alien-force/"
"The Backyardigans","http://www.tv.com/shows/the-backyardigans/"
"Good Eats","http://www.tv.com/shows/good-eats/"
"The Real Housewives of Atlanta","http://www.tv.com/shows/the-real-housewives-of-atlanta/"
"Jerseylicious","http://www.tv.com/shows/jerseylicious/"
"One On One","http://www.tv.com/shows/one-on-one/"
"The Sarah Jane Adventures","http://www.tv.com/shows/the-sarah-jane-adventures/"
"The Honeymooners","http://www.tv.com/shows/the-honeymooners/"
"The Penguins of Madagascar","http://www.tv.com/shows/the-penguins-of-madagascar/"
"Portlandia","http://www.tv.com/shows/portlandia/"
"Kourtney & Kim Take Miami","http://www.tv.com/shows/kourtney-kim-take-miami/"
"Dragon Ball GT","http://www.tv.com/shows/dragon-ball-gt/"
"The Hardy Boys/Nancy Drew Mysteries","http://www.tv.com/shows/the-hardy-boysnancy-drew-mysteries/"
"Sliders","http://www.tv.com/shows/sliders/"
"The Forsyte Saga","http://www.tv.com/shows/the-forsyte-saga/"
"Sea Patrol","http://www.tv.com/shows/sea-patrol/"
"Hack","http://www.tv.com/shows/hack/"
"Making the Band 2","http://www.tv.com/shows/making-the-band-2/"
"Bridezillas","http://www.tv.com/shows/bridezillas/"
"The Shopping Bags","http://www.tv.com/shows/the-shopping-bags/"
"Vivir la Vida","http://www.tv.com/shows/vivir-la-vida/"
"The Assets","http://www.tv.com/shows/the-assets/"
"The Powerpuff Girls","http://www.tv.com/shows/the-powerpuff-girls/"
"The Tyra Banks Show","http://www.tv.com/shows/the-tyra-banks-show/"
"Dynasty","http://www.tv.com/shows/dynasty/"
"Ricki Lake","http://www.tv.com/shows/ricki-lake/"
"The Avengers: Earth's Mightiest Heroes","http://www.tv.com/shows/the-avengers-earths-mightiest-heroes/"
"Most Haunted","http://www.tv.com/shows/most-haunted/"
"Disney Little Einsteins","http://www.tv.com/shows/disney-little-einsteins/"
"Murphy Brown","http://www.tv.com/shows/murphy-brown/"
"A Baby Story","http://www.tv.com/shows/a-baby-story/"
